file,doc,rpm,Fx_mean,Fx_std,Fx_min,Fx_max,Fx_range,Fx_rms,Fx_skew,Fx_kurtosis,Fx_slope,Fx_energy,Fx_crest,Fx_impulse,Fx_shape,Fx_clearance,Fy_mean,Fy_std,Fy_min,Fy_max,Fy_range,Fy_rms,Fy_skew,Fy_kurtosis,Fy_slope,Fy_energy,Fy_crest,Fy_impulse,Fy_shape,Fy_clearance,Fz_mean,Fz_std,Fz_min,Fz_max,Fz_range,Fz_rms,Fz_skew,Fz_kurtosis,Fz_slope,Fz_energy,Fz_crest,Fz_impulse,Fz_shape,Fz_clearance,force_magnitude_mean,force_magnitude_std,Fx_dom_freq,Fy_dom_freq,Fz_dom_freq,Fx_fft_peak,Fy_fft_peak,Fz_fft_peak,harmonic_amplitude_ratio,near_harmonic,label_naive,label_physics,label
T1_800doc_250RPM_02-02-2024.csv,800.0,250,26.014449161563196,11.05827726867234,-4.068842254392803,52.5487923297286,56.617634584121404,28.267243610412237,-0.041384786651629576,-0.5167090697739627,2.9934431441691226e-05,7990370.613303915,1.8589995209286079,2.0190694521667467,1.0861054182295757,2.1378870264432317,21.3517523161885,9.82134784745828,-2.0887196900695564,55.58864556789398,57.67736525796353,23.502259476753174,0.29650502393391387,-0.5774587053198381,0.00019225844400072063,5523562.005126343,2.3652468658546835,2.603058093299684,1.1005439351291846,2.765575337680526,49.60835416343798,52.76646121161723,-49.48344779461622,159.84622788131236,209.32967567592857,72.42436214149352,0.12676403167760197,-1.3025317268095056,2.7585386301674637e-05,52452882.316021994,2.2070781592666995,2.7994353295857803,1.2683897567614422,3.449460732333388,72.68753873120487,36.23814573960451,95.0,95.0,95.0,49634.15066737337,42743.99955069263,366463.45695059595,12.895737674113795,False,0,1,1
T1_800doc_250RPM_02-02-2024.csv,800.0,250,26.450209775278946,15.84057406336864,-16.759000972732903,65.23895030349493,81.99795127622784,30.83078629897929,-0.10225708403019593,-0.6256481021898503,0.00010033133615799804,9505373.838133292,2.116032645773124,2.423170059459577,1.1451477671197439,2.7035210153402223,22.870915409862025,14.671398153202643,-14.797291759252548,81.98336926937104,96.78066102862358,27.172204464394532,0.3454486870685811,-0.4447713136748268,0.0003702098421327361,7383286.954548622,3.017177696303554,3.553957474433472,1.1779079100271572,4.018672111678835,52.015158289318855,69.68128385977187,-78.69223726242781,202.68579764962195,281.37803491204977,86.95434441250764,0.14980302252152505,-1.2174581169960021,0.0009629521773715279,75610580.12208998,2.330945038100561,2.91773081173546,1.2517372842531962,3.493074375786845,85.69115459145945,43.668639963477084,95.0,190.0,95.0,57308.18511566955,66127.59054861721,467573.128522895,32.87307820264069,False,0,1,1
T1_800doc_250RPM_02-02-2024.csv,800.0,250,27.956629308985935,26.951433112802953,-47.99631737560034,95.50010219752788,143.4964195731282,38.83236883263681,-0.22066618430427246,-0.42839940638768503,0.0004113100901150201,15079528.69153943,2.4592911807446693,2.9156600065962937,1.185569252402815,3.3446663941857144,24.569855936146176,21.06839762361941,-21.640368274450303,91.75919286251067,113.39956113696098,32.36595741129729,0.42687748875065845,-0.43753222734586705,0.0002493216756473711,10475551.991499096,2.835052635596754,3.5631852432380224,1.2568321302041727,4.303414993480229,55.321496224072106,93.7404900067742,-109.8482853025198,247.47260816693304,357.3208934694528,108.84735831052656,0.11551015270732226,-1.2418421350287514,0.00047119934641036334,118477474.11180156,2.273574774878116,2.778893091342339,1.2222571793317476,3.243701652392534,107.83151890447186,52.68414382182302,286.0,191.0,95.0,118657.55345364087,88425.40679141575,568638.9676784549,47.0255330539237,False,1,1,1
T1_800doc_250RPM_02-02-2024.csv,800.0,250,29.13232365358741,36.14330375814031,-51.900981367528445,98.42860019147396,150.3295815590024,46.42230808577453,-0.3055197974241771,-1.0064061817484997,0.00011352156109935943,21550306.880105678,2.120286652046843,2.456374071835119,1.1585103690879865,2.7487651658294436,24.623329661607503,24.30813808863293,-31.416193358898163,105.44535185813903,136.8615452170372,34.600490472827794,0.4394636088695932,-0.46694926227642997,-0.00018995698607686946,11971939.409602469,3.047510321882478,3.8877469482967872,1.2757124792592291,4.731152387511347,55.93273920974331,108.68442491289701,-117.63729582726955,249.41986079812048,367.05715662539,122.23246513979953,0.09513716775023179,-1.401928388268361,-0.00017864408525591603,149407755.34152308,2.0405369433796037,2.442319837590295,1.1969005734075293,2.8043025388653207,123.47896415781514,55.19008582740311,286.0,190.0,95.0,165237.5120370556,91388.78165029953,694162.0857141044,27.14471419453345,False,1,1,1
T1_800doc_250RPM_02-02-2024.csv,800.0,250,29.76234121293019,38.76977136286887,-51.900981367528445,98.42860019147396,150.3295815590024,48.87629411078555,-0.31990779255092466,-1.1132303366882979,0.00034152829262560334,23888921.260040104,2.013831080735593,2.3105954718737727,1.1473631001016136,2.5612447318988405,24.203262485720632,24.023564041486278,-31.416193358898163,107.40051657676698,138.81670993566513,34.10175280257723,0.5641510971075425,-0.11244375730246237,0.00018739940078789345,11629295.44208084,3.1494133805535713,4.026937302929952,1.278630911964354,4.855053134202892,55.59722753877166,111.15439539470547,-117.63729582726955,249.41986079812048,367.05715662539,124.28335095884914,0.09655057714224413,-1.4294593001627112,4.8338283345702814e-05,154463513.25560468,2.006864627271795,2.3898657514880295,1.190845520426009,2.729119599014422,126.22467223060431,55.36700385653057,286.0,190.0,95.0,137952.93912185723,105508.7272016016,743830.2658909562,20.039090295711805,False,1,1,1
T1_800doc_250RPM_02-02-2024.csv,800.0,250,30.531950523582175,39.64278891000728,-52.87714736551047,103.30943018138407,156.18657754689454,50.03749309605614,-0.3158732564734553,-1.126337678350904,0.00018478607771026508,25037507.15337866,2.0646404084046073,2.370346123269938,1.1480672923095387,2.6288333475054317,24.546980487948066,23.614291357152794,-27.505863921642305,108.37809893608092,135.88396285772322,34.061547342659054,0.6828500560514718,0.105187219150368,0.00016538467014959486,11601890.073762042,3.1818313432974024,4.0951970395291,1.2870566028446866,4.957605360147089,56.00702691610549,111.96072707445667,-111.79553793370724,251.36711342930792,363.16265136301513,125.18782477151018,0.10290798168183662,-1.4307273404950696,0.00023919864190057562,156719914.71022338,2.0079198107970737,2.3916751927205344,1.1911208703952791,2.730545838860466,127.38957061634362,55.7479012333201,286.0,190.0,95.0,152023.58500572285,96852.88363732869,745447.9301394224,15.808148274055313,False,1,1,1
